MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
155,,northcentralmissouricollege,Kalen Streit,,Class: Sophomore,Position: Guard,Guard,,,15,2.7200000000000006,3.0000000000000004,2.2,3,3.2,1.8666666666666667,2.066666666666667,0.6666666666666666,0.8666666666666667,0.0,1.3333333333333333,2.6,1.3333333333333333,0.4,0.26666666666666666,1.6,0.5763688760806917,0.5897435897435898,92.95120061967467,0.04023185515285612,3.1,0.19364833462432224,0.4,0.5128205128205128,0.15384615384615385,0.8826125330979699,1.147396293027361,2.471315092674316,1.7652250661959399,Very Good,4,Poor,1,Below Average,2,Elite,5,Below Average,2,Insufficient Volume,3,Below Average,2,Elite,5,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
156,,southsuburbancollege,Kolby Capers,,,Guard,Guard,,,12,2.7199999999999998,3.0,2.2,3,1.3333333333333333,0.9166666666666666,0.25,0.08333333333333333,0.25,0.0,0.4166666666666667,1.1666666666666667,0.0,0.3333333333333333,0.25,0.6666666666666666,0.5076142131979695,0.5,95.46539379474942,0.016480490874764,3.0,0.05966587112171839,,0.0,0.2857142857142857,0.11587485515643106,0.34762456546929316,1.2746234067207416,0.5793742757821553,Below Average,2,Poor,1,Below Average,2,Elite,5,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Very Good,4,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
157,,macombcommunitycollege,Tabari Howard,3,,,Wing,6'3,,11,2.7174999999999994,2.6999999999999997,3.05,2,8.727272727272727,7.2727272727272725,3.5454545454545454,1.7272727272727273,1.2727272727272727,0.09090909090909091,1.6363636363636365,7.181818181818182,1.9090909090909092,3.0,1.4545454545454546,5.818181818181818,0.5132591958939264,0.46835443037974683,85.31816565943832,0.12187513539274727,2.0526315789473686,0.168858869534305,0.19047619047619047,0.26582278481012656,0.4177215189873418,2.36318407960199,1.8656716417910448,9.950248756218905,2.2388059701492535,Below Average,2,Below Average,2,Poor,1,Elite,5,Average,3,Insufficient Volume,3,Average,3,Very Good,4,Elite,5,Below Average,2,Below Average,2,Average,3,Elite,5,Elite,5,Below Average
158,,illinoiscentralcollege,Rickey Coleman,2,,G,Guard,6'2,,11,2.715,3.0,1.9,4,8.363636363636363,1.8181818181818181,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,2.1818181818181817,5.7272727272727275,0.2727272727272727,3.3636363636363638,0.6363636363636364,1.1818181818181819,0.5802219979818365,0.5634920634920635,106.62957811775614,0.08606655494373952,1.1428571428571428,0.08113120074177098,1.0,0.047619047619047616,0.5873015873015873,0.8323424494649228,1.3079667063020215,2.3781212841854935,2.853745541022592,Very Good,4,Poor,1,Average,3,Below Average,2,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Very Good,4,Elite,5,Very Good
159,,illinoiscentralcollege,Jaylen Brown,1,,SG,Guard,6'2,,11,2.71,2.8,2.2,4,14.909090909090908,2.4545454545454546,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.2727272727272727,1.7272727272727273,14.0,7.181818181818182,1.4545454545454546,0.8181818181818182,1.6363636363636365,0.5091902632886239,0.4967532467532468,97.01845716990061,0.16862181789162872,1.25,0.047326076668244205,0.3670886075949367,0.512987012987013,0.1038961038961039,0.9512485136741974,1.426872770511296,3.2104637336504163,2.2592152199762188,Below Average,2,Below Average,2,Below Average,2,Below Average,2,Elite,5,Very Good,4,Elite,5,Elite,5,Below Average,2,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
160,,macombcommunitycollege,Lajuan Holloway,24,,,Wing,6'7,,10,2.7,3.1500000000000004,1.5,4,14.2,4.7,3.6,2.2,0.5,0.3,3.0,11.2,3.2,3.9,1.6,3.1,0.549705791266646,0.5223214285714286,93.94019581899974,0.18000381061255596,1.6363636363636365,0.1455411484519714,0.40625,0.2857142857142857,0.3482142857142857,3.015764222069911,1.0966415352981493,6.442769019876628,4.112405757368061,Average,3,Average,3,Poor,1,Very Good,4,Average,3,Elite,5,Very Good,4,Very Good,4,Elite,5,Average,3,Poor,1,Poor,1,Average,3,Very Good,4,Very Good
161,,kirkwoodcommunitycollege,Grayson Wollum,10,Fr,F,Big,6'8,,10,2.6875,3.55,1.6,3,4.2,1.9,1.1,0.7,0.3,0.3,1.7,2.7,0.5,1.4,0.9,1.0,0.6332931242460796,0.5925925925925926,104.58167330677291,0.047116241963489604,1.5714285714285714,0.17430278884462153,0.0,0.18518518518518517,0.5185185185185185,0.9296148738379814,0.796812749003984,2.5232403718459495,2.257636122177955,Elite,5,Poor,1,Below Average,2,Very Good,4,Average,3,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
162,,danvilleareacommunitycollege,Abdul Mitchell,,,,Wing,,,11,2.6875,2.55,2.75,3,10.181818181818182,6.0,1.9090909090909092,1.4545454545454546,0.9090909090909091,0.2727272727272727,1.7272727272727273,8.727272727272727,0.7272727272727273,1.8181818181818181,1.2727272727272727,4.7272727272727275,0.5343511450381679,0.5,92.71523178807948,0.12069861316494145,1.3125,0.13245033112582782,0.25,0.08333333333333333,0.20833333333333334,1.79472798653954,1.4582164890633764,7.403252944475603,2.131239484015704,Average,3,Below Average,2,Poor,1,Average,3,Very Good,4,Insufficient Volume,3,Poor,1,Below Average,2,Average,3,Average,3,Below Average,2,Below Average,2,Elite,5,Elite,5,Unknown
163,,illinoiscentralcollege,Javaughn Robinson,3,,PG,Guard,6'1,,11,2.6850000000000005,2.6500000000000004,2.65,3,9.090909090909092,6.909090909090909,4.909090909090909,1.4545454545454546,0.8181818181818182,0.09090909090909091,1.7272727272727273,7.363636363636363,2.5454545454545454,3.5454545454545454,1.7272727272727273,5.181818181818182,0.5093724531377344,0.4444444444444444,87.59635599159076,0.11387758359269011,3.375,0.1401541695865452,0.2857142857142857,0.345679012345679,0.48148148148148145,1.9024970273483948,1.1890606420927468,9.036860879904875,2.2592152199762188,Below Average,2,Poor,1,Poor,1,Elite,5,Very Good,4,Below Average,2,Average,3,Very Good,4,Elite,5,Below Average,2,Poor,1,Very Good,4,Elite,5,Elite,5,Average
164,,iowacentralcommunitycollege,Jalen Wynter,12,,Position: G,Guard,6'2,170,15,2.6825,2.4000000000000004,2.75,4,10.733333333333333,2.2666666666666666,1.6666666666666667,1.2,1.2666666666666666,0.0,0.5333333333333333,10.066666666666666,7.733333333333333,1.4,0.2,2.066666666666667,0.5023714428357463,0.4768211920529801,90.32764811490125,0.13470782067172526,1.3888888888888888,0.10098743267504488,0.3103448275862069,0.7682119205298014,0.1390728476821192,1.5768725361366622,1.6644765659220324,2.9785370127025845,0.700832238282961,Below Average,2,Poor,1,Poor,1,Below Average,2,Elite,5,Average,3,Elite,5,Elite,5,Below Average,2,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
165,,madisoncollege,Mesiyah Ashley,25,Fr.,Forward,Wing,6'6,185,9,2.6750000000000003,2.75,2.0,4,3.4444444444444446,1.8888888888888888,0.1111111111111111,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,2.2222222222222223,0.1111111111111111,1.1111111111111112,1.0,0.8888888888888888,0.6352459016393442,0.65,101.97368421052632,0.03745687530803351,0.16666666666666666,0.19736842105263158,0.0,0.05,0.5,0.8275862068965517,0.8275862068965517,2.3448275862068964,0.9655172413793104,Elite,5,Poor,1,Below Average,2,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
166,,parklandcollege,De'Shaun Tolever,,,,Wing,,,15,2.675,3.0500000000000003,2.0,3,4.333333333333333,4.4,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.3333333333333333,2.066666666666667,3.4,1.0,1.7333333333333334,1.6,2.8,0.5204996796925048,0.4803921568627451,97.83263094521374,0.050784235790503555,2.0,0.060204695966285374,0.2,0.29411764705882354,0.5098039215686274,0.34888791975577843,1.3083296990841693,5.756650675970344,2.7038813781072832,Below Average,2,Poor,1,Below Average,2,Elite,5,Elite,5,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
167,,sneadstatecommunitycollege,Carson Purkey,,,,Wing,,,13,2.675,3.05,2.0,3,2.6153846153846154,1.0,0.9230769230769231,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.7692307692307693,1.6923076923076923,1.3846153846153846,0.38461538461538464,0.07692307692307693,0.9230769230769231,0.7024793388429752,0.7045454545454546,105.59006211180123,0.03158720816166372,1.5,0.24844720496894407,0.5,0.8181818181818182,0.22727272727272727,0.896358543417367,0.5602240896358543,1.4565826330532212,1.1204481792717087,Elite,5,Poor,1,Average,3,Very Good,4,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
168,,kirkwoodcommunitycollege,Chris Coleman,14,So,G,Guard,6'1,,13,2.670000000000001,3.1000000000000005,1.9,3,11.76923076923077,2.0,3.6153846153846154,1.7692307692307692,0.8461538461538461,0.0,2.1538461538461537,9.384615384615385,3.8461538461538463,3.6153846153846154,0.3076923076923077,1.6923076923076923,0.5361648444070647,0.48360655737704916,92.3466924191212,0.15441971442418823,2.0434782608695654,0.13882182520521485,0.32,0.4098360655737705,0.38524590163934425,2.393340270551509,1.1446409989594173,2.705515088449532,2.91363163371488,Average,3,Below Average,2,Below Average,2,Very Good,4,Very Good,4,Average,3,Very Good,4,Elite,5,Elite,5,Average,3,Poor,1,Poor,1,Very Good,4,Elite,5,Average
169,,parklandcollege,Marc Loemba,,,,Wing,,,7,2.665,2.4,2.9000000000000004,3,5.857142857142857,2.857142857142857,1.8571428571428572,0.5714285714285714,1.7142857142857142,0.2857142857142857,0.7142857142857143,6.142857142857143,2.4285714285714284,0.7142857142857143,0.8571428571428571,2.0,0.45353982300884954,0.45348837209302323,83.33333333333333,0.07794182878144605,3.25,0.08130081300813008,0.17647058823529413,0.3953488372093023,0.11627906976744186,0.7266121707538601,2.5431425976385102,3.6330608537693005,0.9082652134423251,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Insufficient Volume,3,Average,3,Elite,5,Below Average,2,Below Average,2,Average,3,Poor,1,Elite,5,Elite,5,Unknown
170,,johnsoncountycommunitycollege,Trey Fulcher,3,Fr,G,Guard,6'2,190,13,2.66,2.5500000000000003,2.45,4,8.538461538461538,3.4615384615384617,2.0,1.3846153846153846,1.3076923076923077,0.3076923076923077,2.3846153846153846,6.6923076923076925,1.3076923076923077,1.8461538461538463,0.38461538461538464,3.076923076923077,0.568880688806888,0.5804597701149425,96.0539979231568,0.09764423564403286,1.4444444444444444,0.1557632398753894,0.29411764705882354,0.19540229885057472,0.27586206896551724,1.7586712261846604,2.0517830972154374,4.396678065461651,3.0288226673180265,Average,3,Poor,1,Below Average,2,Average,3,Average,3,Insufficient Volume,3,Below Average,2,Below Average,2,Very Good,4,Elite,5,Below Average,2,Poor,1,Very Good,4,Elite,5,Very Good
171,,sneadstatecommunitycollege,Ray Rolley,,,,Wing,,,15,2.6574999999999998,2.7,2.45,3,11.533333333333333,3.6666666666666665,6.666666666666667,2.4,0.6666666666666666,0.6,1.6,8.4,3.2666666666666666,4.666666666666667,0.6666666666666666,3.0,0.551658163265306,0.49603174603174605,89.73029045643153,0.16727398924171438,2.7777777777777777,0.18672199170124482,0.22448979591836735,0.3888888888888889,0.5555555555555556,3.5661218424962855,1.8821198613174839,5.448241703813769,2.37741456166419,Average,3,Average,3,Poor,1,Elite,5,Below Average,2,Poor,1,Very Good,4,Elite,5,Elite,5,Average,3,Below Average,2,Poor,1,Elite,5,Average,3,Unknown
172,,parklandcollege,Nick Harrell,40,,SF/PF,Wing,6'5,,14,2.6550000000000002,2.8000000000000003,2.3,3,8.357142857142858,5.785714285714286,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.07142857142857142,2.0714285714285716,6.571428571428571,2.142857142857143,1.9285714285714286,2.0,3.7857142857142856,0.5631497882171737,0.532608695652174,100.96651708664136,0.09577176104995205,1.3333333333333333,0.10355540214014498,0.26666666666666666,0.32608695652173914,0.29347826086956524,1.1241217798594847,0.468384074941452,7.587822014051523,2.7166276346604215,Average,3,Poor,1,Below Average,2,Average,3,Elite,5,Poor,1,Average,3,Very Good,4,Very Good,4,Very Good,4,Poor,1,Below Average,2,Elite,5,Elite,5,Average
173,,danvilleareacommunitycollege,Jerimiah Poniewaz,,,,Wing,,,11,2.6400000000000006,2.3500000000000005,2.9000000000000004,3,7.545454545454546,1.9090909090909092,3.909090909090909,1.5454545454545454,1.5454545454545454,0.09090909090909091,1.7272727272727273,6.181818181818182,0.6363636363636364,2.909090909090909,0.18181818181818182,1.7272727272727273,0.5056042884990254,0.4632352941176471,83.77069035123132,0.09899684265217217,2.5294117647058822,0.17157852240613647,0.14285714285714285,0.10294117647058823,0.47058823529411764,1.9068984856982614,2.0190689848569825,2.3555804823331465,2.131239484015704,Below Average,2,Poor,1,Poor,1,Elite,5,Below Average,2,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Below Average,2,Average,3,Poor,1,Elite,5,Elite,5,Unknown
174,,southsuburbancollege,Zach Greene,,,Guard,Guard,,,11,2.6375,2.85,2.2,3,3.272727272727273,0.7272727272727273,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,1.0,3.090909090909091,1.3636363636363635,0.6363636363636364,0.0,0.7272727272727273,0.4854368932038835,0.4852941176470588,89.82035928143713,0.043903080226087715,3.3333333333333335,0.07485029940119761,0.3333333333333333,0.4411764705882353,0.20588235294117646,0.3875968992248062,0.6459948320413437,1.0335917312661498,1.421188630490956,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Insufficient Volume,3,Below Average,2,Elite,5,Average,3,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
175,,palmbeachstatecollege,Sam Wolff,,,,Wing,,,14,2.6325000000000003,2.6500000000000004,2.45,3,6.428571428571429,1.7857142857142858,1.6428571428571428,1.0,0.8571428571428571,0.21428571428571427,2.0,5.571428571428571,3.642857142857143,1.0714285714285714,0.42857142857142855,1.3571428571428572,0.5319148936170213,0.48717948717948717,91.27789046653145,0.08488584317641792,1.6428571428571428,0.14198782961460446,0.35294117647058826,0.6538461538461539,0.19230769230769232,1.4213197969543148,1.5228426395939085,2.5380710659898478,2.8426395939086295,Average,3,Poor,1,Poor,1,Very Good,4,Average,3,Very Good,4,Very Good,4,Elite,5,Average,3,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
176,,desmoinesareacommunitycollege,Kiki Deng,2,FR,G,Guard,6'5,195,14,2.6175,2.1,2.75,5,8.857142857142858,3.9285714285714284,2.0714285714285716,1.7142857142857142,1.5714285714285714,0.14285714285714285,1.1428571428571428,7.142857142857143,2.5714285714285716,2.7142857142857144,0.7142857142857143,3.2142857142857144,0.5311857436600411,0.485,88.11824900511654,0.10734773587208592,1.2083333333333333,0.17055144968732233,0.3055555555555556,0.36,0.38,2.115469369766417,2.115469369766417,4.8479506390480385,1.4103129131776113,Average,3,Poor,1,Poor,1,Below Average,2,Average,3,Below Average,2,Average,3,Very Good,4,Elite,5,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Elite
177,,bryantandstrattoncollegewi,Tayshaun Wallace,14,Fr,G,Guard,6'1,,9,2.6100000000000003,2.8000000000000003,2.2,3,7.0,1.6666666666666667,0.8888888888888888,1.1111111111111112,0.5555555555555556,0.1111111111111111,1.2222222222222223,5.0,2.3333333333333335,1.2222222222222223,0.6666666666666666,1.0,0.6320224719101123,0.5888888888888889,105.2807486631016,0.0781323444926098,0.8,0.16711229946524064,0.5238095238095238,0.4666666666666667,0.24444444444444444,1.4992503748125936,0.8995502248875562,2.2488755622188905,1.6491754122938531,Elite,5,Poor,1,Average,3,Poor,1,Average,3,Insufficient Volume,3,Average,3,Elite,5,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
178,,palmbeachstatecollege,Carter Jackson,,,,Wing,,,12,2.6075,2.5999999999999996,2.45,3,3.4166666666666665,1.1666666666666667,0.5833333333333334,0.4166666666666667,0.8333333333333334,0.25,1.25,2.9166666666666665,0.75,1.0833333333333333,0.5833333333333334,0.5833333333333334,0.5034381139489195,0.4857142857142857,89.67629046369204,0.04451107909186494,1.4,0.10936132983377078,0.2222222222222222,0.2571428571428571,0.37142857142857144,0.5743825387708213,1.4933946008041357,1.6082711085583,1.7231476163124642,Below Average,2,Poor,1,Poor,1,Average,3,Elite,5,Insufficient Volume,3,Poor,1,Very Good,4,Elite,5,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
179,,henryfordcollege,Shemarion Hardy,3,SO,Guard,Guard,6'1,,7,2.6075,2.0,3.45,3,12.714285714285714,4.857142857142857,8.142857142857142,3.857142857142857,2.0,0.14285714285714285,1.5714285714285714,13.428571428571429,5.714285714285714,2.2857142857142856,1.1428571428571428,3.7142857142857144,0.4404196357878068,0.4095744680851064,69.50952827241485,0.20648948522771257,2.111111111111111,0.21087160262417992,0.175,0.425531914893617,0.1702127659574468,4.895738893925658,2.7198549410698094,6.165004533091569,1.9945602901178603,Poor,1,Average,3,Poor,1,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Average,3,Poor,1,Average,3,Below Average,2,Elite,5,Below Average,2,Average
180,,monroecommunitycollege,Matthew Medley,,,,Wing,,,17,2.5999999999999996,3.25,1.5,3,5.882352941176471,4.294117647058823,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.8235294117647058,3.1176470588235294,4.117647058823529,0.0,1.3529411764705883,2.235294117647059,2.0588235294117645,0.6240639041437843,0.5714285714285714,107.38831615120274,0.06372146493677122,0.6923076923076923,0.13960481099656358,,0.0,0.32857142857142857,0.9938837920489296,1.3761467889908257,5.581039755351682,4.051987767584098,Elite,5,Poor,1,Average,3,Poor,1,Very Good,4,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Average,3,Elite,5,Unknown
181,,southsuburbancollege,Gakobie McNeal,,,Forward,Wing,,,10,2.5949999999999998,2.05,3.2,3,3.7,7.3,1.5,0.9,0.9,1.0,3.3,3.6,0.3,1.2,2.6,4.7,0.44815891472868213,0.4166666666666667,73.58790771678599,0.06032248776274115,1.6666666666666667,0.17899761336515513,0.0,0.08333333333333333,0.3333333333333333,1.2784090909090908,2.6988636363636362,10.369318181818182,4.6875,Poor,1,Poor,1,Poor,1,Very Good,4,Below Average,2,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Poor,1,Very Good,4,Average,3,Below Average,2,Elite,5,Unknown
182,,desmoinesareacommunitycollege,"Shelton Colwell, Jr",14,FR,G,Guard,6'5,200,14,2.59,2.4,2.2,5,8.428571428571429,2.642857142857143,1.2857142857142858,1.6428571428571428,0.5714285714285714,0.14285714285714285,1.2857142857142858,5.571428571428571,1.3571428571428572,2.9285714285714284,0.7857142857142857,1.8571428571428572,0.6143273635985007,0.5256410256410257,99.12634408602152,0.09080922738923469,0.782608695652174,0.19321236559139787,0.3157894736842105,0.24358974358974358,0.5256410256410257,2.0273248126928163,0.881445570736007,3.261348611723226,1.5866020273248127,Elite,5,Poor,1,Below Average,2,Poor,1,Below Average,2,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Elite
183,,desmoinesareacommunitycollege,Kavon Phillips,22,FR,G,Guard,6'7,190,13,2.59,2.4,2.2,5,5.0,2.6153846153846154,1.3076923076923077,1.0769230769230769,0.38461538461538464,0.23076923076923078,1.3076923076923077,3.5384615384615383,1.3846153846153846,1.8461538461538463,0.5384615384615384,2.076923076923077,0.5746110325318246,0.532608695652174,92.12018140589569,0.058368076235854674,1.2142857142857142,0.1984126984126984,0.3888888888888889,0.391304347826087,0.5217391304347826,1.3397129186602872,0.7655502392344498,3.2535885167464116,1.6267942583732058,Very Good,4,Poor,1,Below Average,2,Below Average,2,Below Average,2,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Elite
184,,palmbeachstatecollege,Rickjerlin Senior Feliz,,,,Wing,,,14,2.5875000000000004,2.35,2.75,3,7.285714285714286,4.857142857142857,0.9285714285714286,1.3571428571428572,0.7142857142857143,0.5,1.9285714285714286,5.5,1.5714285714285714,2.7857142857142856,1.4285714285714286,3.4285714285714284,0.5416312659303314,0.512987012987013,90.13785790031814,0.09796045569444926,0.6842105263157895,0.167903852951573,0.3181818181818182,0.2857142857142857,0.5064935064935064,1.940755873340143,1.7364657814096016,6.9458631256384065,2.7579162410623086,Average,3,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Average,3,Below Average,2,Below Average,2,Elite,5,Elite,5,Unknown
185,,northcentralmissouricollege,Camden Brown,,Class: RS-Freshman,Position: Guard,Guard,,,15,2.5874999999999995,2.25,3.0,3,12.2,3.0,1.2666666666666666,1.8,1.5333333333333334,0.13333333333333333,2.2,10.2,2.2666666666666666,4.4,0.9333333333333333,2.066666666666667,0.502636783124588,0.4477124183006536,87.54305396096441,0.16285954688522547,0.7037037037037037,0.1291618828932262,0.38235294117647056,0.2222222222222222,0.43137254901960786,2.383053839364519,2.206531332744925,3.971756398940865,2.912621359223301,Below Average,2,Below Average,2,Poor,1,Poor,1,Very Good,4,Elite,5,Average,3,Average,3,Elite,5,Below Average,2,Average,3,Poor,1,Very Good,4,Elite,5,Unknown
186,,northcentralmissouricollege,Jon Jon Neff,,Class: Sophomore,Position: Guard,Guard,,,12,2.5825000000000005,2.7500000000000004,2.2,3,2.0833333333333335,0.5,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5,1.3333333333333333,1.0,0.75,0.0,0.5,0.62625250501002,0.5,104.3405676126878,0.023382909786469928,0.75,0.1669449081803005,0.3333333333333333,0.75,0.5625,0.439802089059923,0.2199010445299615,0.6597031335898845,0.6597031335898845,Elite,5,Poor,1,Average,3,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
187,,bryantandstrattoncollegewi,Chandler Batchelor,50,So,C,Big,7'4,,13,2.5825,2.65,1.6,5,3.8461538461538463,3.8461538461538463,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.8461538461538461,0.8461538461538461,3.3076923076923075,0.0,0.23076923076923078,0.9230769230769231,2.923076923076923,0.5640794223826715,0.5581395348837209,103.47682119205298,0.04488036855401991,1.25,0.08278145695364239,,0.0,0.06976744186046512,0.42105263157894735,1.4736842105263157,5.2631578947368425,1.1578947368421053,Average,3,Poor,1,Below Average,2,Very Good,4,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Poor,1,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Elite
188,,schoolcraftcollege,Amir Perryman,,Freshman,,Guard,5'10,,13,2.5750000000000006,2.6000000000000005,2.7,2,11.23076923076923,3.5384615384615383,4.6923076923076925,2.3846153846153846,1.4615384615384615,0.46153846153846156,2.3846153846153846,8.76923076923077,4.0,4.384615384615385,0.7692307692307693,2.769230769230769,0.5248777681909692,0.47368421052631576,85.84195672624647,0.14812750391917784,1.967741935483871,0.18226716839134524,0.38461538461538464,0.45614035087719296,0.5,3.2191069574247146,2.596053997923157,4.7767393561786085,3.2191069574247146,Average,3,Below Average,2,Poor,1,Average,3,Below Average,2,Elite,5,Very Good,4,Elite,5,Elite,5,Below Average,2,Average,3,Poor,1,Average,3,Very Good,4,Below Average
189,,milwaukeeareatechnicalcollege,Sterling Hoarde,11,Fr.,G,Guard,6'3,,15,2.5725,2.1999999999999997,2.75,4,7.333333333333333,2.2666666666666666,1.3333333333333333,1.4666666666666666,1.7333333333333334,0.0,1.9333333333333333,6.0,2.533333333333333,1.6666666666666667,0.6666666666666666,1.6,0.5445544554455446,0.5166666666666667,89.4308943089431,0.0779447922739601,0.9090909090909091,0.17886178861788618,0.39473684210526316,0.4222222222222222,0.2777777777777778,1.6296296296296295,1.9259259259259258,2.5185185185185186,2.1481481481481484,Average,3,Poor,1,Poor,1,Poor,1,Average,3,Elite,5,Average,3,Elite,5,Very Good,4,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
190,,bryantandstrattoncollegewi,Karter Seawright,2,So,W/F,Big,6'8,,14,2.5700000000000003,2.0,3.0500000000000003,3,9.071428571428571,6.857142857142857,1.6428571428571428,1.9285714285714286,0.8571428571428571,3.857142857142857,2.642857142857143,7.857142857142857,1.2142857142857142,4.428571428571429,2.2857142857142856,4.571428571428571,0.46255827505827507,0.39545454545454545,77.30703676649622,0.14217960257564216,0.8518518518518519,0.1643535427319211,0.29411764705882354,0.15454545454545454,0.5636363636363636,2.6418786692759295,6.457925636007828,9.393346379647749,3.620352250489237,Poor,1,Below Average,2,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Average,3,Very Good,4,Elite,5,Poor,1,Elite,5,Poor,1,Very Good,4,Average,3,Average
191,,parklandcollege,Jiovanny Garcia,14,,PG,Guard,5'10,,12,2.5650000000000004,2.9,2.2,2,3.1666666666666665,0.75,1.6666666666666667,0.5,0.5833333333333334,0.16666666666666666,0.8333333333333334,2.8333333333333335,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.5313199105145414,0.5294117647058824,90.99616858237549,0.039682238017408486,3.3333333333333335,0.14367816091954025,0.3,0.5882352941176471,0.11764705882352941,0.6543075245365322,0.9814612868047983,0.9814612868047983,1.0905125408942202,Average,3,Poor,1,Poor,1,Elite,5,Very Good,4,Insufficient Volume,3,Below Average,2,Elite,5,Below Average,2,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
192,,illinoiscentralcollege,Jaylen McElmurry,4,,G,Guard,6'4,,11,2.5625000000000004,2.3500000000000005,2.2,5,10.363636363636363,3.4545454545454546,1.5454545454545454,1.3636363636363635,0.6363636363636364,0.36363636363636365,1.4545454545454546,9.636363636363637,4.2727272727272725,1.6363636363636365,0.9090909090909091,2.5454545454545454,0.5003511235955056,0.4811320754716981,88.42693143034438,0.1286010693480169,1.1333333333333333,0.11635122556624261,0.3404255319148936,0.44339622641509435,0.16981132075471697,1.78359096313912,1.3079667063020215,4.5184304399524375,1.9024970273483948,Below Average,2,Poor,1,Poor,1,Below Average,2,Elite,5,Average,3,Very Good,4,Elite,5,Average,3,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Elite
